Vianco_data,,,
Gattung,GewogenAm,GewichtBezahlt,TVD
640 - SPG Stierkalb,2017-09-08,55,120132794063668
640 - SPG Stierkalb,2017-09-08,58,120132794063669
650 - SPG Kuhkalb,2017-09-08,59,120132794063670
640 - SPG Stierkalb,2017-09-08,60,120132794063671
650 - SPG Kuhkalb,2017-09-08,60,120132794063672
640 - SPG Stierkalb,2017-09-08,61,120132794063673
640 - SPG Stierkalb,2017-09-08,62,120132794063674
650 - SPG Kuhkalb,2017-09-08,62,120132794063675
640 - SPG Stierkalb,2017-09-08,64,120132794063676
640 - SPG Stierkalb,2017-09-08,65,120132794063677
650 - SPG Kuhkalb,2017-09-08,65,120132794063678
640 - SPG Stierkalb,2017-09-08,66,120132794063679
640 - SPG Stierkalb,2017-09-08,68,120132794063680
640 - SPG Stierkalb,2017-09-08,68,120132794063681
640 - SPG Stierkalb,2017-09-08,68,120132794063682
650 - SPG Kuhkalb,2017-09-08,68,120132794063683
640 - SPG Stierkalb,2017-09-08,69,120132794063684
650 - SPG Kuhkalb,2017-09-08,69,120132794063685
640 - SPG Stierkalb,2017-09-08,70,120132794063686
640 - SPG Stierkalb,2017-09-08,71,120132794063687
650 - SPG Kuhkalb,2017-09-08,71,120132794063688
640 - SPG Stierkalb,2017-09-08,72,120132794063689
640 - SPG Stierkalb,2017-09-08,72,120132794063690
640 - SPG Stierkalb,2017-09-08,72,120132794063691
650 - SPG Kuhkalb,2017-09-08,72,120132794063692
650 - SPG Kuhkalb,2017-09-08,72,120132794063693
650 - SPG Kuhkalb,2017-09-08,72,120132794063694
640 - SPG Stierkalb,2017-09-08,73,120132794063695
640 - SPG Stierkalb,2017-09-08,73,120132794063696
650 - SPG Kuhkalb,2017-09-08,73,120132794063697
650 - SPG Kuhkalb,2017-09-08,73,120132794063698
650 - SPG Kuhkalb,2017-09-08,73,120132794063699
650 - SPG Kuhkalb,2017-09-08,74,120132794063700
650 - SPG Kuhkalb,2017-09-08,74,120132794063701
650 - SPG Kuhkalb,2017-09-08,74,120132794063702
640 - SPG Stierkalb,2017-09-08,75,120132794063703
640 - SPG Stierkalb,2017-09-08,75,120132794063704
640 - SPG Stierkalb,2017-09-08,75,120132794063705
640 - SPG Stierkalb,2017-09-08,75,120132794063706
640 - SPG Stierkalb,2017-09-08,75,120132794063707
640 - SPG Stierkalb,2017-09-08,75,120132794063708
640 - SPG Stierkalb,2017-09-08,75,120132794063709
640 - SPG Stierkalb,2017-09-08,75,120132794063710
640 - SPG Stierkalb,2017-09-08,75,120132794063711
640 - SPG Stierkalb,2017-09-08,75,120132794063712
640 - SPG Stierkalb,2017-09-08,75,120132794063713
640 - SPG Stierkalb,2017-09-08,75,120132794063714
640 - SPG Stierkalb,2017-09-08,75,120132794063715
640 - SPG Stierkalb,2017-09-08,75,120132794063716
640 - SPG Stierkalb,2017-09-08,75,120132794063717
640 - SPG Stierkalb,2017-09-08,75,120132794063718
640 - SPG Stierkalb,2017-09-08,75,120132794063719
640 - SPG Stierkalb,2017-09-08,75,120132794063720
640 - SPG Stierkalb,2017-09-08,75,120132794063721
640 - SPG Stierkalb,2017-09-08,75,120132794063722
640 - SPG Stierkalb,2017-09-08,75,120132794063723
640 - SPG Stierkalb,2017-09-08,75,120132794063724
640 - SPG Stierkalb,2017-09-08,75,120132794063725
640 - SPG Stierkalb,2017-09-08,75,120132794063726
640 - SPG Stierkalb,2017-09-08,75,120132794063727
640 - SPG Stierkalb,2017-09-08,75,120132794063728
640 - SPG Stierkalb,2017-09-08,75,120132794063729
640 - SPG Stierkalb,2017-09-08,75,120132794063730
640 - SPG Stierkalb,2017-09-08,75,120132794063731
640 - SPG Stierkalb,2017-09-08,75,120132794063732
640 - SPG Stierkalb,2017-09-08,75,120132794063733
640 - SPG Stierkalb,2017-09-08,75,120132794063734
640 - SPG Stierkalb,2017-09-08,75,120132794063735
640 - SPG Stierkalb,2017-09-08,75,120132794063736
640 - SPG Stierkalb,2017-09-08,75,120132794063737
640 - SPG Stierkalb,2017-09-08,75,120132794063738
650 - SPG Kuhkalb,2017-09-08,75,120132794063739
650 - SPG Kuhkalb,2017-09-08,75,120132794063740
650 - SPG Kuhkalb,2017-09-08,75,120132794063741
650 - SPG Kuhkalb,2017-09-08,75,120132794063742
650 - SPG Kuhkalb,2017-09-08,75,120132794063743
650 - SPG Kuhkalb,2017-09-08,75,120132794063744
650 - SPG Kuhkalb,2017-09-08,75,120132794063745
650 - SPG Kuhkalb,2017-09-08,75,120132794063746
650 - SPG Kuhkalb,2017-09-08,75,120132794063747
650 - SPG Kuhkalb,2017-09-08,75,120132794063748
650 - SPG Kuhkalb,2017-09-08,75,120132794063749
650 - SPG Kuhkalb,2017-09-08,75,120132794063750
650 - SPG Kuhkalb,2017-09-08,75,120132794063751
650 - SPG Kuhkalb,2017-09-08,75,120132794063752
650 - SPG Kuhkalb,2017-09-08,75,120132794063753
650 - SPG Kuhkalb,2017-09-08,75,120132794063754
650 - SPG Kuhkalb,2017-09-08,75,120132794063755
650 - SPG Kuhkalb,2017-09-08,75,120132794063756
650 - SPG Kuhkalb,2017-09-08,75,120132794063757
650 - SPG Kuhkalb,2017-09-08,75,120132794063758
650 - SPG Kuhkalb,2017-09-08,75,120132794063759
650 - SPG Kuhkalb,2017-09-08,75,120132794063760
650 - SPG Kuhkalb,2017-09-08,75,120132794063761
650 - SPG Kuhkalb,2017-09-08,75,120132794063762
650 - SPG Kuhkalb,2017-09-08,75,120132794063763
650 - SPG Kuhkalb,2017-09-08,75,120132794063764
650 - SPG Kuhkalb,2017-09-08,75,120132794063765
650 - SPG Kuhkalb,2017-09-08,75,120132794063766
650 - SPG Kuhkalb,2017-09-08,75,120132794063767
650 - SPG Kuhkalb,2017-09-08,75,120132794063768
640 - SPG Stierkalb,2017-09-14,75,120132794063769
650 - SPG Kuhkalb,2017-09-15,55,120132794063770
640 - SPG Stierkalb,2017-09-15,62,120132794063771
640 - SPG Stierkalb,2017-09-15,63,120132794063772
640 - SPG Stierkalb,2017-09-15,65,120132794063773
650 - SPG Kuhkalb,2017-09-15,66,120132794063774
640 - SPG Stierkalb,2017-09-15,67,120132794063775
650 - SPG Kuhkalb,2017-09-15,67,120132794063776
650 - SPG Kuhkalb,2017-09-15,67,120132794063777
650 - SPG Kuhkalb,2017-09-15,67,120132794063778
650 - SPG Kuhkalb,2017-09-15,68,120132794063779
650 - SPG Kuhkalb,2017-09-15,68,120132794063780
650 - SPG Kuhkalb,2017-09-15,69,120132794063781
640 - SPG Stierkalb,2017-09-15,70,120132794063782
640 - SPG Stierkalb,2017-09-15,71,120132794063783
640 - SPG Stierkalb,2017-09-15,71,120132794063784
640 - SPG Stierkalb,2017-09-15,71,120132794063785
650 - SPG Kuhkalb,2017-09-15,71,120132794063786
640 - SPG Stierkalb,2017-09-15,72,120132794063787
640 - SPG Stierkalb,2017-09-15,73,120132794063788
640 - SPG Stierkalb,2017-09-15,73,120132794063789
640 - SPG Stierkalb,2017-09-15,73,120132794063790
640 - SPG Stierkalb,2017-09-15,73,120132794063791
650 - SPG Kuhkalb,2017-09-15,73,120132794063792
640 - SPG Stierkalb,2017-09-15,74,120132794063793
640 - SPG Stierkalb,2017-09-15,74,120132794063794
640 - SPG Stierkalb,2017-09-15,74,120132794063795
640 - SPG Stierkalb,2017-09-15,75,120132794063796
640 - SPG Stierkalb,2017-09-15,75,120132794063797
640 - SPG Stierkalb,2017-09-15,75,120132794063798
640 - SPG Stierkalb,2017-09-15,75,120132794063799
640 - SPG Stierkalb,2017-09-15,75,120132794063800
640 - SPG Stierkalb,2017-09-15,75,120132794063801
640 - SPG Stierkalb,2017-09-15,75,120132794063802
640 - SPG Stierkalb,2017-09-15,75,120132794063803
640 - SPG Stierkalb,2017-09-15,75,120132794063804
640 - SPG Stierkalb,2017-09-15,75,120132794063805
640 - SPG Stierkalb,2017-09-15,75,120132794063806
640 - SPG Stierkalb,2017-09-15,75,120132794063807
640 - SPG Stierkalb,2017-09-15,75,120132794063808
640 - SPG Stierkalb,2017-09-15,75,120132794063809
640 - SPG Stierkalb,2017-09-15,75,120132794063810
640 - SPG Stierkalb,2017-09-15,75,120132794063811
640 - SPG Stierkalb,2017-09-15,75,120132794063812
640 - SPG Stierkalb,2017-09-15,75,120132794063813
640 - SPG Stierkalb,2017-09-15,75,120132794063814
640 - SPG Stierkalb,2017-09-15,75,120132794063815
640 - SPG Stierkalb,2017-09-15,75,120132794063816
640 - SPG Stierkalb,2017-09-15,75,120132794063817
640 - SPG Stierkalb,2017-09-15,75,120132794063818
640 - SPG Stierkalb,2017-09-15,75,120132794063819
640 - SPG Stierkalb,2017-09-15,75,120132794063820
640 - SPG Stierkalb,2017-09-15,75,120132794063821
640 - SPG Stierkalb,2017-09-15,75,120132794063822
640 - SPG Stierkalb,2017-09-15,75,120132794063823
640 - SPG Stierkalb,2017-09-15,75,120132794063824
640 - SPG Stierkalb,2017-09-15,75,120132794063825
640 - SPG Stierkalb,2017-09-15,75,120132794063826
640 - SPG Stierkalb,2017-09-15,75,120132794063827
640 - SPG Stierkalb,2017-09-15,75,120132794063828
640 - SPG Stierkalb,2017-09-15,75,120132794063829
640 - SPG Stierkalb,2017-09-15,75,120132794063830
640 - SPG Stierkalb,2017-09-15,75,120132794063831
640 - SPG Stierkalb,2017-09-15,75,120132794063832
640 - SPG Stierkalb,2017-09-15,75,120132794063833
640 - SPG Stierkalb,2017-09-15,75,120132794063834
640 - SPG Stierkalb,2017-09-15,75,120132794063835
640 - SPG Stierkalb,2017-09-15,75,120132794063836
640 - SPG Stierkalb,2017-09-15,75,120132794063837
640 - SPG Stierkalb,2017-09-15,75,120132794063838
640 - SPG Stierkalb,2017-09-15,75,120132794063839
640 - SPG Stierkalb,2017-09-15,75,120132794063840
640 - SPG Stierkalb,2017-09-15,75,120132794063841
640 - SPG Stierkalb,2017-09-15,75,120132794063842
640 - SPG Stierkalb,2017-09-15,75,120132794063843
640 - SPG Stierkalb,2017-09-15,75,120132794063844
650 - SPG Kuhkalb,2017-09-15,75,120132794063845
650 - SPG Kuhkalb,2017-09-15,75,120132794063846
650 - SPG Kuhkalb,2017-09-15,75,120132794063847
650 - SPG Kuhkalb,2017-09-15,75,120132794063848
650 - SPG Kuhkalb,2017-09-15,75,120132794063849
650 - SPG Kuhkalb,2017-09-15,75,120132794063850
650 - SPG Kuhkalb,2017-09-15,75,120132794063851
650 - SPG Kuhkalb,2017-09-15,75,120132794063852
650 - SPG Kuhkalb,2017-09-15,75,120132794063853
650 - SPG Kuhkalb,2017-09-15,75,120132794063854
650 - SPG Kuhkalb,2017-09-15,75,120132794063855
650 - SPG Kuhkalb,2017-09-15,75,120132794063856
650 - SPG Kuhkalb,2017-09-15,75,120132794063857
650 - SPG Kuhkalb,2017-09-15,75,120132794063858
650 - SPG Kuhkalb,2017-09-15,75,120132794063859
650 - SPG Kuhkalb,2017-09-15,75,120132794063860
650 - SPG Kuhkalb,2017-09-15,75,120132794063861
650 - SPG Kuhkalb,2017-09-15,75,120132794063862
650 - SPG Kuhkalb,2017-09-15,75,120132794063863
650 - SPG Kuhkalb,2017-09-15,75,120132794063864
650 - SPG Kuhkalb,2017-09-15,75,120132794063865
650 - SPG Kuhkalb,2017-09-15,75,120132794063866
650 - SPG Kuhkalb,2017-09-15,75,120132794063867
650 - SPG Kuhkalb,2017-09-15,75,120132794063868
650 - SPG Kuhkalb,2017-09-15,75,120132794063869
650 - SPG Kuhkalb,2017-09-15,75,120132794063870
650 - SPG Kuhkalb,2017-09-15,75,120132794063871
650 - SPG Kuhkalb,2017-09-15,75,120132794063872
650 - SPG Kuhkalb,2017-09-15,75,120132794063873
640 - SPG Stierkalb,2017-09-15,80,120132794063874
650 - SPG Kuhkalb,2017-09-22,55,120132794063875
650 - SPG Kuhkalb,2017-09-22,65,120132794063876
650 - SPG Kuhkalb,2017-09-22,65,120132794063877
640 - SPG Stierkalb,2017-09-22,66,120132794063878
640 - SPG Stierkalb,2017-09-22,67,120132794063879
640 - SPG Stierkalb,2017-09-22,67,120132794063880
650 - SPG Kuhkalb,2017-09-22,67,120132794063881
650 - SPG Kuhkalb,2017-09-22,67,120132794063882
650 - SPG Kuhkalb,2017-09-22,67,120132794063883
640 - SPG Stierkalb,2017-09-22,68,120132794063884
650 - SPG Kuhkalb,2017-09-22,68,120132794063885
650 - SPG Kuhkalb,2017-09-22,68,120132794063886
650 - SPG Kuhkalb,2017-09-22,69,120132794063887
640 - SPG Stierkalb,2017-09-22,70,120132794063888
640 - SPG Stierkalb,2017-09-22,70,120132794063889
640 - SPG Stierkalb,2017-09-22,70,120132794063890
640 - SPG Stierkalb,2017-09-22,70,120132794063891
640 - SPG Stierkalb,2017-09-22,70,120132794063892
640 - SPG Stierkalb,2017-09-22,70,120132794063893
640 - SPG Stierkalb,2017-09-22,70,120132794063894
650 - SPG Kuhkalb,2017-09-22,70,120132794063895
640 - SPG Stierkalb,2017-09-22,71,120132794063896
640 - SPG Stierkalb,2017-09-22,71,120132794063897
640 - SPG Stierkalb,2017-09-22,71,120132794063898
650 - SPG Kuhkalb,2017-09-22,71,120132794063899
650 - SPG Kuhkalb,2017-09-22,72,120132794063900
650 - SPG Kuhkalb,2017-09-22,72,120132794063901
640 - SPG Stierkalb,2017-09-22,73,120132794063902
640 - SPG Stierkalb,2017-09-22,73,120132794063903
640 - SPG Stierkalb,2017-09-22,73,120132794063904
640 - SPG Stierkalb,2017-09-22,73,120132794063905
640 - SPG Stierkalb,2017-09-22,73,120132794063906
640 - SPG Stierkalb,2017-09-22,73,120132794063907
640 - SPG Stierkalb,2017-09-22,73,120132794063908
650 - SPG Kuhkalb,2017-09-22,73,120132794063909
650 - SPG Kuhkalb,2017-09-22,73,120132794063910
650 - SPG Kuhkalb,2017-09-22,73,120132794063911
650 - SPG Kuhkalb,2017-09-22,73,120132794063912
640 - SPG Stierkalb,2017-09-22,74,120132794063913
640 - SPG Stierkalb,2017-09-22,74,120132794063914
650 - SPG Kuhkalb,2017-09-22,74,120132794063915
640 - SPG Stierkalb,2017-09-22,75,120132794063916
640 - SPG Stierkalb,2017-09-22,75,120132794063917
640 - SPG Stierkalb,2017-09-22,75,120132794063918
640 - SPG Stierkalb,2017-09-22,75,120132794063919
640 - SPG Stierkalb,2017-09-22,75,120132794063920
640 - SPG Stierkalb,2017-09-22,75,120132794063921
640 - SPG Stierkalb,2017-09-22,75,120132794063922
640 - SPG Stierkalb,2017-09-22,75,120132794063923
640 - SPG Stierkalb,2017-09-22,75,120132794063924
640 - SPG Stierkalb,2017-09-22,75,120132794063925
640 - SPG Stierkalb,2017-09-22,75,120132794063926
640 - SPG Stierkalb,2017-09-22,75,120132794063927
640 - SPG Stierkalb,2017-09-22,75,120132794063928
640 - SPG Stierkalb,2017-09-22,75,120132794063929
640 - SPG Stierkalb,2017-09-22,75,120132794063930
640 - SPG Stierkalb,2017-09-22,75,120132794063931
640 - SPG Stierkalb,2017-09-22,75,120132794063932
640 - SPG Stierkalb,2017-09-22,75,120132794063933
640 - SPG Stierkalb,2017-09-22,75,120132794063934
640 - SPG Stierkalb,2017-09-22,75,120132794063935
640 - SPG Stierkalb,2017-09-22,75,120132794063936
640 - SPG Stierkalb,2017-09-22,75,120132794063937
640 - SPG Stierkalb,2017-09-22,75,120132794063938
640 - SPG Stierkalb,2017-09-22,75,120132794063939
640 - SPG Stierkalb,2017-09-22,75,120132794063940
640 - SPG Stierkalb,2017-09-22,75,120132794063941
640 - SPG Stierkalb,2017-09-22,75,120132794063942
640 - SPG Stierkalb,2017-09-22,75,120132794063943
640 - SPG Stierkalb,2017-09-22,75,120132794063944
640 - SPG Stierkalb,2017-09-22,75,120132794063945
640 - SPG Stierkalb,2017-09-22,75,120132794063946
640 - SPG Stierkalb,2017-09-22,75,120132794063947
640 - SPG Stierkalb,2017-09-22,75,120132794063948
640 - SPG Stierkalb,2017-09-22,75,120132794063949
640 - SPG Stierkalb,2017-09-22,75,120132794063950
640 - SPG Stierkalb,2017-09-22,75,120132794063951
640 - SPG Stierkalb,2017-09-22,75,120132794063952
640 - SPG Stierkalb,2017-09-22,75,120132794063953
640 - SPG Stierkalb,2017-09-22,75,120132794063954
640 - SPG Stierkalb,2017-09-22,75,120132794063955
640 - SPG Stierkalb,2017-09-22,75,120132794063956
640 - SPG Stierkalb,2017-09-22,75,120132794063957
640 - SPG Stierkalb,2017-09-22,75,120132794063958
640 - SPG Stierkalb,2017-09-22,75,120132794063959
640 - SPG Stierkalb,2017-09-22,75,120132794063960
640 - SPG Stierkalb,2017-09-22,75,120132794063961
640 - SPG Stierkalb,2017-09-22,75,120132794063962
640 - SPG Stierkalb,2017-09-22,75,120132794063963
640 - SPG Stierkalb,2017-09-22,75,120132794063964
640 - SPG Stierkalb,2017-09-22,75,120132794063965
640 - SPG Stierkalb,2017-09-22,75,120132794063966
640 - SPG Stierkalb,2017-09-22,75,120132794063967
650 - SPG Kuhkalb,2017-09-22,75,120132794063968
650 - SPG Kuhkalb,2017-09-22,75,120132794063969
650 - SPG Kuhkalb,2017-09-22,75,120132794063970
650 - SPG Kuhkalb,2017-09-22,75,120132794063971
650 - SPG Kuhkalb,2017-09-22,75,120132794063972
650 - SPG Kuhkalb,2017-09-22,75,120132794063973
650 - SPG Kuhkalb,2017-09-22,75,120132794063974
650 - SPG Kuhkalb,2017-09-22,75,120132794063975
650 - SPG Kuhkalb,2017-09-22,75,120132794063976
650 - SPG Kuhkalb,2017-09-22,75,120132794063977
650 - SPG Kuhkalb,2017-09-22,75,120132794063978
650 - SPG Kuhkalb,2017-09-22,75,120132794063979
650 - SPG Kuhkalb,2017-09-22,75,120132794063980
650 - SPG Kuhkalb,2017-09-22,75,120132794063981
650 - SPG Kuhkalb,2017-09-22,75,120132794063982
650 - SPG Kuhkalb,2017-09-22,75,120132794063983
650 - SPG Kuhkalb,2017-09-22,75,120132794063984
650 - SPG Kuhkalb,2017-09-22,75,120132794063985
650 - SPG Kuhkalb,2017-09-22,75,120132794063986
650 - SPG Kuhkalb,2017-09-22,75,120132794063987
650 - SPG Kuhkalb,2017-09-22,75,120132794063988
650 - SPG Kuhkalb,2017-09-22,75,120132794063989
650 - SPG Kuhkalb,2017-09-22,75,120132794063990
650 - SPG Kuhkalb,2017-09-22,75,120132794063991
650 - SPG Kuhkalb,2017-09-22,75,120132794063992
650 - SPG Kuhkalb,2017-09-22,75,120132794063993
650 - SPG Kuhkalb,2017-09-22,75,120132794063994
650 - SPG Kuhkalb,2017-09-22,75,120132794063995
650 - SPG Kuhkalb,2017-09-22,75,120132794063996
650 - SPG Kuhkalb,2017-09-22,75,120132794063997
650 - SPG Kuhkalb,2017-09-29,55,120132794063998
640 - SPG Stierkalb,2017-09-29,58,120132794063999
640 - SPG Stierkalb,2017-09-29,61,120132794064000
650 - SPG Kuhkalb,2017-09-29,63,120132794064001
640 - SPG Stierkalb,2017-09-29,65,120132794064002
640 - SPG Stierkalb,2017-09-29,65,120132794064003
650 - SPG Kuhkalb,2017-09-29,65,120132794064004
650 - SPG Kuhkalb,2017-09-29,65,120132794064005
640 - SPG Stierkalb,2017-09-29,66,120132794064006
640 - SPG Stierkalb,2017-09-29,66,120132794064007
640 - SPG Stierkalb,2017-09-29,68,120132794064008
650 - SPG Kuhkalb,2017-09-29,68,120132794064009
640 - SPG Stierkalb,2017-09-29,69,120132794064010
640 - SPG Stierkalb,2017-09-29,69,120132794064011
640 - SPG Stierkalb,2017-09-29,69,120132794064012
650 - SPG Kuhkalb,2017-09-29,69,120132794064013
640 - SPG Stierkalb,2017-09-29,70,120132794064014
650 - SPG Kuhkalb,2017-09-29,70,120132794064015
650 - SPG Kuhkalb,2017-09-29,70,120132794064016
650 - SPG Kuhkalb,2017-09-29,70,120132794064017
650 - SPG Kuhkalb,2017-09-29,70,120132794064018
640 - SPG Stierkalb,2017-09-29,71,120132794064019
640 - SPG Stierkalb,2017-09-29,71,120132794064020
640 - SPG Stierkalb,2017-09-29,71,120132794064021
650 - SPG Kuhkalb,2017-09-29,71,120132794064022
650 - SPG Kuhkalb,2017-09-29,71,120132794064023
640 - SPG Stierkalb,2017-09-29,72,120132794064024
640 - SPG Stierkalb,2017-09-29,72,120132794064025
650 - SPG Kuhkalb,2017-09-29,72,120132794064026
650 - SPG Kuhkalb,2017-09-29,72,120132794064027
650 - SPG Kuhkalb,2017-09-29,72,120132794064028
650 - SPG Kuhkalb,2017-09-29,72,120132794064029
650 - SPG Kuhkalb,2017-09-29,72,120132794064030
650 - SPG Kuhkalb,2017-09-29,72,120132794064031
640 - SPG Stierkalb,2017-09-29,73,120132794064032
640 - SPG Stierkalb,2017-09-29,73,120132794064033
640 - SPG Stierkalb,2017-09-29,73,120132794064034
640 - SPG Stierkalb,2017-09-29,73,120132794064035
640 - SPG Stierkalb,2017-09-29,73,120132794064036
640 - SPG Stierkalb,2017-09-29,73,120132794064037
640 - SPG Stierkalb,2017-09-29,73,120132794064038
650 - SPG Kuhkalb,2017-09-29,73,120132794064039
650 - SPG Kuhkalb,2017-09-29,73,120132794064040
650 - SPG Kuhkalb,2017-09-29,73,120132794064041
650 - SPG Kuhkalb,2017-09-29,73,120132794064042
650 - SPG Kuhkalb,2017-09-29,73,120132794064043
650 - SPG Kuhkalb,2017-09-29,73,120132794064044
640 - SPG Stierkalb,2017-09-29,74,120132794064045
640 - SPG Stierkalb,2017-09-29,74,120132794064046
650 - SPG Kuhkalb,2017-09-29,74,120132794064047
650 - SPG Kuhkalb,2017-09-29,74,120132794064048
640 - SPG Stierkalb,2017-09-29,75,120132794064049
640 - SPG Stierkalb,2017-09-29,75,120132794064050
640 - SPG Stierkalb,2017-09-29,75,120132794064051
640 - SPG Stierkalb,2017-09-29,75,120132794064052
640 - SPG Stierkalb,2017-09-29,75,120132794064053
640 - SPG Stierkalb,2017-09-29,75,120132794064054
640 - SPG Stierkalb,2017-09-29,75,120132794064055
640 - SPG Stierkalb,2017-09-29,75,120132794064056
640 - SPG Stierkalb,2017-09-29,75,120132794064057
640 - SPG Stierkalb,2017-09-29,75,120132794064058
640 - SPG Stierkalb,2017-09-29,75,120132794064059
640 - SPG Stierkalb,2017-09-29,75,120132794064060
640 - SPG Stierkalb,2017-09-29,75,120132794064061
640 - SPG Stierkalb,2017-09-29,75,120132794064062
640 - SPG Stierkalb,2017-09-29,75,120132794064063
640 - SPG Stierkalb,2017-09-29,75,120132794064064
640 - SPG Stierkalb,2017-09-29,75,120132794064065
640 - SPG Stierkalb,2017-09-29,75,120132794064066
640 - SPG Stierkalb,2017-09-29,75,120132794064067
640 - SPG Stierkalb,2017-09-29,75,120132794064068
640 - SPG Stierkalb,2017-09-29,75,120132794064069
640 - SPG Stierkalb,2017-09-29,75,120132794064070
640 - SPG Stierkalb,2017-09-29,75,120132794064071
640 - SPG Stierkalb,2017-09-29,75,120132794064072
640 - SPG Stierkalb,2017-09-29,75,120132794064073
640 - SPG Stierkalb,2017-09-29,75,120132794064074
640 - SPG Stierkalb,2017-09-29,75,120132794064075
